Date,Region,Product,Sales,Units,Profit
2019-09,East,Product C,69413.56,557,19958.49
2024-04,Central,Product A,46896.35,656,6334.63
2021-02,East,Product E,33430.63,663,6460.51
2023-12,Central,Product A,63332.58,980,18812.18
2020-04,South,Product B,33182.45,720,8895.63
2022-08,West,Product A,55963.01,950,7678.69
2019-02,Central,Product E,27648.76,669,5870.79
2020-05,Central,Product C,78785.01,768,21325.89
2022-10,East,Product B,57297.15,1097,6846.73
2022-04,South,Product E,83199.17,840,9285.54
2025-02,South,Product D,31695.72,677,8970.39
2024-07,East,Product E,47182.18,765,7901.51
2024-03,North,Product C,74734.41,841,11075.21
2024-10,Central,Product D,68256.95,495,12317.8
2024-02,South,Product D,74530.69,943,20184.4
2023-09,West,Product E,48191.43,842,8359.39
2024-08,East,Product D,79016.79,800,22986.66
2021-07,East,Product E,60354.54,964,8188.6
2019-06,Central,Product A,53701.57,621,10354.46
2018-01,North,Product A,51279.57,564,13923.0
2019-07,South,Product D,46254.91,767,5480.14
2025-08,West,Product B,30149.33,910,7124.14
2023-05,East,Product A,23414.2,398,5303.48
2018-11,West,Product E,28673.53,869,3696.46
2018-10,North,Product D,57523.97,782,8906.89
2018-05,North,Product C,21356.26,641,4730.53
2021-02,East,Product A,51509.33,902,9169.86
2021-02,West,Product E,38826.7,668,6964.42
2018-08,North,Product A,44995.13,909,8061.19
2023-07,South,Product C,57391.63,578,9621.13
2018-05,East,Product B,25705.65,545,3929.7
2019-12,East,Product E,23422.12,759,6438.22
2022-01,South,Product E,42827.8,739,11981.16
2018-10,North,Product A,35692.48,1175,8363.77
2019-07,West,Product A,32680.72,568,5423.39
2023-11,North,Product D,19099.18,626,4718.63
2023-03,East,Product A,66587.63,702,7847.43
2023-06,West,Product B,52320.01,669,15676.44
2019-08,South,Product E,55289.1,1111,8055.7
2022-05,North,Product C,47226.73,636,13332.98
2023-01,North,Product C,52271.24,717,5819.54
2023-01,Central,Product E,48212.61,788,6036.59
2023-02,Central,Product C,63282.88,613,16119.92
2022-02,East,Product A,60701.44,957,9200.02
2019-09,South,Product E,46371.18,424,5639.38
2025-01,West,Product D,58760.26,676,8586.08
2019-10,West,Product B,43418.3,1038,4592.56
2019-04,North,Product A,40843.31,1099,4876.85
2024-04,Central,Product D,50061.01,934,9734.52
2018-07,West,Product A,20853.6,825,5806.91
2022-12,Central,Product E,63917.29,800,18406.34
2025-03,West,Product D,7634.4,578,1961.95
2024-11,Central,Product D,36414.97,808,4854.29
2022-06,Central,Product C,41290.47,980,12188.01
2023-02,Central,Product D,11536.6,428,2290.04
2018-11,Central,Product B,43395.21,888,10959.64
2019-08,West,Product C,51208.89,764,15134.92
2020-03,Central,Product B,35336.96,558,6529.39
2024-03,West,Product E,40325.48,1065,5293.0
2023-01,North,Product C,50063.16,908,7768.79
2022-12,East,Product C,50043.51,815,14654.76
2019-01,East,Product E,52271.51,1080,9322.19
2019-12,South,Product C,49560.77,809,14798.22
2025-05,South,Product B,43993.53,586,12269.72
2021-09,West,Product A,51234.36,602,5505.19
2019-05,East,Product E,49690.8,1088,11242.15
2020-09,Central,Product C,37090.26,582,8547.36
2019-06,East,Product B,59057.64,907,6449.96
2022-03,South,Product B,66704.0,1214,7956.33
2023-07,West,Product D,31585.69,622,8969.94
2020-02,Central,Product C,33572.38,559,7341.13
2024-04,Central,Product E,40090.81,748,11315.89
2019-12,North,Product B,46369.34,517,9887.67
2022-04,West,Product C,45125.32,1039,10450.79
2025-05,East,Product D,64592.95,1039,13945.44
2022-05,North,Product E,44405.62,571,11745.22
2022-12,North,Product C,71536.1,563,12037.95
2023-11,Central,Product E,57985.92,907,11569.19
2020-06,East,Product D,40954.82,545,10468.57
2024-12,West,Product E,64021.22,844,15201.39
2023-11,North,Product B,60594.35,708,10835.66
2020-11,Central,Product B,62182.09,803,16957.54
2023-10,East,Product E,65855.86,647,19029.62
2024-02,West,Product A,46570.48,445,10954.77
2019-05,South,Product A,62034.09,757,17349.19
2025-06,South,Product C,63456.47,707,13133.31
2020-12,West,Product B,45274.05,813,13331.75
2021-03,Central,Product D,94168.69,599,23848.94
2020-01,North,Product B,49418.83,572,9684.43
2022-10,East,Product E,44777.36,697,5842.2
2020-11,Central,Product C,82748.99,1128,8388.48
2024-01,Central,Product C,54883.01,905,10837.01
2024-04,West,Product E,31191.46,1001,5072.08
2020-12,South,Product A,75110.29,843,7713.79
2024-06,South,Product A,32897.04,538,8867.69
2020-08,East,Product E,62284.81,699,12189.85
2025-04,East,Product E,44418.77,717,10009.24
2020-12,Central,Product C,50323.32,756,7691.83
2019-10,East,Product A,45251.81,758,10263.93
2019-06,North,Product C,42716.04,986,7286.16
2020-02,West,Product D,54346.16,601,13343.86
2024-04,Central,Product B,57312.67,996,15603.76
2023-11,West,Product D,68562.51,724,16614.76
2020-05,East,Product C,46753.19,587,10315.08
2019-07,South,Product E,60979.43,530,17164.67
2024-07,North,Product C,56587.56,928,15111.7
2025-06,Central,Product E,51195.21,771,8990.99
2020-03,South,Product D,41278.08,969,6596.97
2024-07,Central,Product A,53282.64,990,5809.37
2024-11,South,Product B,54798.85,1006,10505.42
2023-07,East,Product D,41055.49,1329,8493.59
2019-01,East,Product B,15468.23,769,2818.04
2022-10,East,Product D,72494.14,611,10492.55
2022-08,North,Product A,57544.16,717,15254.51
2022-05,Central,Product B,44353.26,814,5238.96
2020-09,Central,Product B,60529.7,646,17730.03
2024-03,North,Product C,36748.34,811,7079.84
2018-10,West,Product A,43171.13,743,6498.54
2018-12,West,Product B,62299.99,575,11038.67
2020-12,West,Product D,42344.06,604,11044.15
2024-02,Central,Product C,41449.34,377,9558.94
2025-04,East,Product A,17339.07,926,2243.36
2020-08,West,Product D,59509.75,429,10740.51
2023-05,North,Product C,49086.97,848,12169.21
2020-04,East,Product B,37311.53,827,10098.89
2020-10,East,Product D,46683.08,836,7483.49
2025-08,South,Product D,78422.68,610,12296.84
2019-04,Central,Product C,47931.26,920,6996.01
2023-10,East,Product B,32363.53,1026,6916.08
2024-07,West,Product E,41657.11,878,12207.55
2023-09,East,Product E,46038.01,829,5133.51
2018-07,West,Product B,39739.35,614,9123.2
2018-12,East,Product E,57065.04,494,16191.96
2022-07,West,Product E,68690.88,899,11536.51
2023-08,East,Product A,44088.31,742,8827.52
2020-06,West,Product E,60632.99,627,13222.41
2024-03,North,Product B,53438.3,823,7879.16
2018-07,Central,Product E,56348.52,406,16607.95
2020-04,South,Product A,44494.38,725,6163.34
2018-06,West,Product E,56359.26,738,6394.67
2025-08,Central,Product C,52380.73,960,13568.58
2024-09,East,Product D,42569.49,699,10162.61
2021-02,East,Product B,54091.58,532,13446.18
2023-07,West,Product A,36172.12,987,7754.38
2023-01,West,Product E,62671.22,1006,15236.12
2021-07,North,Product D,50926.56,787,11393.07
2022-01,East,Product D,42802.74,832,11224.59
2024-02,South,Product E,39310.63,892,6674.94
2020-09,South,Product C,58412.65,616,15040.39
2021-06,East,Product A,34360.07,488,3951.9
2020-10,East,Product B,78520.77,797,19973.53
2025-07,West,Product B,38101.68,866,6434.48
2021-11,North,Product B,67312.44,843,19851.26
2023-09,West,Product D,43099.03,946,9568.57
2018-08,East,Product B,46795.55,614,12330.12
2025-05,East,Product B,51523.34,746,15137.03
2022-02,Central,Product E,51747.78,792,7493.62
2018-02,West,Product C,34141.36,1101,7381.43
2018-04,West,Product A,54399.07,453,7115.43
2024-12,East,Product C,45941.31,660,5679.19
2020-05,Central,Product D,31502.28,790,8344.78
2018-06,North,Product B,25317.29,682,7063.75
2022-08,Central,Product A,60966.66,672,15536.73
2025-07,North,Product A,58118.47,1153,12793.02
2018-01,North,Product E,66556.88,611,13201.25
2022-03,Central,Product D,57312.34,753,13900.12
2018-04,West,Product B,38123.7,867,8401.3
2020-01,West,Product E,24671.12,956,5790.47
2025-08,West,Product A,34681.95,974,8883.08
2022-03,Central,Product E,60323.5,598,12529.68
2020-01,Central,Product A,25430.48,655,2817.45
2023-05,South,Product B,43539.04,914,9575.47
2019-05,South,Product D,70916.24,770,15779.58
2020-04,Central,Product A,42675.08,697,12016.13
2024-03,West,Product A,19702.87,1037,4459.54
2020-11,South,Product C,75896.77,860,15988.23
2021-02,South,Product D,58224.01,975,10312.46
2020-08,North,Product C,46484.51,686,8816.72
2025-06,West,Product B,54998.16,600,11060.71
2021-12,Central,Product C,53792.72,1119,8904.63
2022-12,East,Product E,56702.69,1125,7876.33
2019-01,South,Product C,52603.7,725,10929.72
2023-03,South,Product C,79372.8,979,22863.94
2025-03,Central,Product B,64855.79,821,14694.11
2020-03,Central,Product B,39731.87,1103,11629.55
2021-08,Central,Product E,36969.85,753,4413.67
2018-09,West,Product B,38481.68,573,5639.64
2023-12,Central,Product C,45487.63,491,11755.81
2022-07,North,Product C,45898.61,705,4850.94
2018-08,East,Product C,31155.64,915,7291.49
2021-08,North,Product D,31029.39,1149,4304.2
2018-11,East,Product C,46475.25,762,13441.05
2018-09,Central,Product C,48725.45,843,11825.3
2024-09,South,Product D,30887.31,641,4462.86
2019-02,West,Product C,34726.69,613,5895.08
2018-12,West,Product D,44658.45,826,7433.79
2025-08,East,Product B,40395.95,861,6015.44
2024-09,East,Product E,34513.3,343,8294.25
2022-04,North,Product B,65199.85,853,15462.31
2022-07,North,Product B,80742.6,864,10613.31
2023-05,North,Product A,68355.65,560,14932.14
2020-06,West,Product D,64508.59,1076,14366.75
2018-04,South,Product C,33985.52,1006,4402.87
2019-01,North,Product C,66455.8,1131,7010.14
2023-10,North,Product C,55847.19,1160,15145.63
2019-11,South,Product B,61561.75,934,12299.91
2023-04,North,Product B,35250.71,553,8152.42
2020-05,South,Product B,55427.67,1078,15107.63
2024-11,Central,Product E,76898.63,870,17741.67
2022-04,South,Product C,34089.03,1094,9327.55
2022-09,Central,Product E,65115.66,857,9947.63
2023-05,South,Product B,62083.39,724,10717.02
2023-08,West,Product C,66887.59,649,12793.95
2023-09,South,Product D,19856.6,859,4294.81
2020-11,West,Product B,59478.9,638,14618.12
2020-08,South,Product D,9645.87,745,2736.67
2025-08,Central,Product D,57916.22,790,14332.58
2019-12,Central,Product B,33820.09,852,5395.12
2018-04,Central,Product D,38153.43,824,7635.94
2018-10,East,Product A,56609.94,1100,15094.78
2018-04,Central,Product B,47458.31,355,12251.36
2020-01,Central,Product C,55398.28,602,12894.47
2023-11,South,Product D,68168.45,916,17086.2
2024-06,North,Product A,87666.99,796,25608.43
2020-02,Central,Product D,48517.18,532,14063.44
2024-10,East,Product E,28622.46,774,7949.28
2021-02,East,Product A,22435.41,481,3608.56
2019-03,Central,Product E,75074.89,1014,13798.06
2021-07,West,Product B,49311.68,1244,6196.99
2019-06,East,Product E,52189.25,776,6733.97
2024-02,East,Product A,38098.87,753,8138.27
2019-08,North,Product D,69267.42,998,20675.84
2018-05,North,Product C,22461.5,435,3010.44
2020-10,Central,Product A,29400.68,923,7202.33
2023-10,South,Product D,55361.22,631,8039.69
2018-02,South,Product E,58991.65,871,16589.14
2024-05,East,Product C,50443.35,945,9811.94
2019-11,Central,Product B,9529.77,739,2207.67
2019-07,North,Product A,29986.28,1131,4120.72
2021-11,West,Product A,61387.19,1113,18056.6
2023-04,Central,Product A,56670.56,1043,13000.77
2019-08,East,Product B,75105.36,754,15006.67
2022-09,Central,Product A,67830.22,619,15645.11
2020-05,South,Product B,67928.62,817,15493.34
2019-12,East,Product E,40432.94,1067,8635.65
2020-10,North,Product E,39730.55,747,5304.68
2018-07,East,Product B,30653.18,1039,7157.51
2025-03,North,Product A,58872.35,895,11681.3
2018-03,Central,Product C,35675.54,428,7839.05
2022-05,Central,Product B,51122.96,691,6356.34
2024-01,West,Product A,43683.99,361,12191.56
2024-04,West,Product A,45954.66,472,5600.47
2025-01,South,Product A,58622.4,898,17521.81
2021-08,East,Product B,56343.58,808,9153.18
2019-05,Central,Product B,29789.85,874,7732.87
2024-11,Central,Product D,50489.1,780,5844.31
2023-07,West,Product B,51381.82,437,14543.61
2023-07,Central,Product D,58747.47,759,6239.05
2025-07,Central,Product A,72988.0,528,18671.66
2023-07,North,Product C,45796.74,912,5256.88
2025-05,South,Product A,33815.87,1073,8253.1
2021-08,South,Product A,29375.26,1027,6840.33
2020-11,South,Product A,58273.68,980,6719.9
2022-02,West,Product B,31275.88,708,6803.3
2025-05,South,Product C,75597.01,1031,16667.13
2018-12,Central,Product E,37099.63,698,6868.82
2018-04,South,Product B,47799.83,1020,9538.22
2021-03,Central,Product A,47733.01,968,10786.17
2023-05,Central,Product A,40368.53,1038,5874.52
2021-09,North,Product C,78249.74,691,11572.56
2019-11,South,Product D,48307.4,542,13446.24
2018-07,Central,Product C,71624.69,857,15055.52
2023-02,North,Product E,60180.26,910,8310.05
2022-07,West,Product C,33263.23,804,5890.13
2024-01,South,Product E,61518.63,889,6433.69
2019-07,West,Product C,58112.67,661,12658.84
2020-12,North,Product E,78376.1,691,18218.64
2023-12,East,Product B,55643.29,589,6422.15
2021-11,Central,Product A,21556.26,765,5304.18
2021-06,North,Product B,35166.97,718,9178.45
2025-06,South,Product D,41633.37,573,10510.89
2019-06,West,Product E,63747.6,978,9153.83
2021-05,East,Product A,52113.66,715,6261.88
2022-02,Central,Product D,55881.77,976,5929.33
2020-05,Central,Product B,38695.91,578,8692.34
2022-05,North,Product C,17534.48,886,3594.54
2023-09,East,Product C,51233.07,411,6478.89
2020-05,East,Product B,35428.49,912,5727.14
2022-06,Central,Product D,69457.71,930,12509.17
2020-01,South,Product C,58330.32,855,17073.51
2023-05,North,Product B,65000.68,906,8009.57
2018-03,East,Product A,6838.07,688,979.27
2025-07,Central,Product C,35933.2,661,7446.86
2022-08,North,Product D,48487.09,712,12354.1
2020-12,North,Product C,43097.9,928,11227.51
2023-01,East,Product E,14732.63,612,2838.67
2025-01,East,Product B,22272.26,889,3802.44
2022-11,South,Product C,56903.58,1139,14835.61
2024-11,Central,Product A,33277.96,935,5896.39
2019-06,East,Product C,41945.66,753,10749.88
2023-11,Central,Product E,43598.56,862,6606.84
2024-02,East,Product A,44627.14,762,5792.28
2022-11,East,Product B,57566.03,857,15574.54
2018-01,Central,Product B,36348.92,649,10086.67
2024-10,South,Product B,44120.66,745,8822.52
2021-07,South,Product C,56160.13,765,7124.18
2021-12,North,Product D,45011.31,1035,5931.66
2020-01,South,Product B,51965.88,781,12640.16
2024-06,South,Product E,66845.96,884,13411.55
2024-05,Central,Product A,53179.71,893,12460.28
2022-05,West,Product B,46909.12,1317,12586.99
2023-04,East,Product A,56281.13,824,12969.08
2024-01,West,Product D,22428.6,1080,5826.1
2020-03,Central,Product B,42047.18,868,10752.02
2019-03,North,Product C,66085.75,925,15823.34
2023-09,West,Product B,42386.86,489,5906.2
2023-01,South,Product A,49396.34,816,5741.43
2023-05,Central,Product E,34734.99,1189,4350.27
2025-07,South,Product A,52257.58,581,5426.13
2020-02,South,Product C,22039.03,1062,5616.28
2020-11,East,Product E,40794.72,593,4580.67
2018-03,South,Product C,60836.87,838,7434.58
2022-05,West,Product E,43923.45,530,9382.71
2018-11,Central,Product E,56902.96,997,9470.62
2024-09,West,Product B,33108.08,770,8126.77
2024-02,East,Product B,43849.66,788,5560.06
2020-08,West,Product B,56650.66,940,15177.76
2020-04,North,Product C,31182.99,383,6192.38
2020-08,North,Product B,42163.45,847,6210.85
2023-10,Central,Product C,58960.75,331,11011.27
2024-01,East,Product A,48251.32,610,6033.93
2019-07,South,Product A,58209.69,844,13318.52
2019-05,Central,Product B,47368.57,716,8582.37
2021-04,North,Product C,68445.05,717,13872.47
2024-04,North,Product B,69164.29,842,20560.12
2024-03,East,Product B,37485.74,613,9910.5
2018-11,South,Product E,57266.57,759,11458.45
2019-01,West,Product A,58389.07,983,6123.94
2019-04,West,Product C,41709.84,334,5934.5
2024-10,East,Product B,49132.83,1091,6309.9
2018-07,West,Product B,50009.52,426,13165.03
2022-11,Central,Product E,68279.29,1140,20448.81
2020-05,West,Product A,56641.39,659,6139.63
2019-01,North,Product D,62394.35,794,13941.56
2018-05,East,Product A,41054.91,647,8483.4
2020-07,East,Product A,57787.24,774,10830.82
2021-12,Central,Product A,31475.34,1110,4067.27
2022-03,South,Product A,43581.35,1032,10033.16
2021-02,North,Product E,35770.58,996,7790.7
2021-08,West,Product C,54272.89,895,9113.35
2018-03,South,Product A,57128.75,1001,11534.63
2020-08,East,Product B,34334.53,1166,3606.22
2020-08,West,Product C,45483.83,689,6238.72
2019-05,South,Product B,59895.12,852,14966.9
2020-05,West,Product E,88844.7,1008,12015.94
2019-07,West,Product A,25839.59,877,2745.1
2025-06,Central,Product A,51684.98,1102,8998.66
2022-12,West,Product E,54760.59,1029,6742.94
2019-06,North,Product B,69112.48,927,8164.37
2024-03,East,Product B,67154.76,909,11401.4
2018-11,Central,Product B,56530.37,910,12942.75
2024-08,South,Product B,58392.15,1085,17326.35
2019-04,South,Product A,62824.87,761,9998.06
2018-09,Central,Product E,52192.81,912,12444.0
2022-04,North,Product A,50324.64,1096,10192.9
2023-05,East,Product D,66221.1,601,15331.27
2024-05,South,Product B,33631.95,1087,9032.2
2024-08,North,Product B,40122.97,1127,5563.2
2022-06,Central,Product D,41752.22,922,4271.5
2024-08,West,Product E,69992.03,871,14402.17
2025-08,South,Product E,42513.8,1183,5302.35
2024-04,West,Product D,53120.48,308,6461.79
2019-05,North,Product E,73201.52,936,19414.31
2022-07,North,Product A,57551.18,739,6860.7
2022-05,North,Product B,59118.2,561,7500.99
2019-02,Central,Product B,0.0,1024,0.0
2024-05,South,Product A,57724.62,823,9926.22
2019-08,East,Product E,60575.32,1110,8014.59
2025-03,North,Product B,42618.61,804,6855.6
2021-01,South,Product D,23563.03,956,6874.25
2024-05,North,Product A,19329.48,968,2057.09
2018-09,South,Product D,77223.89,680,8284.13
2019-11,West,Product E,42648.35,949,7686.87
2018-10,Central,Product E,43804.07,805,9809.79
2023-03,West,Product A,44289.64,805,12267.26
2023-10,North,Product D,52799.36,317,15619.45
2019-09,South,Product B,41476.92,615,9425.43
2022-12,West,Product A,29121.61,704,3024.65
2022-03,East,Product A,48161.34,1137,7848.22
2019-08,South,Product D,75404.1,909,20173.9
2021-06,West,Product E,58557.0,905,9480.97
2024-11,Central,Product B,83198.2,781,15603.96
2025-08,East,Product D,39070.62,889,11235.46
2020-05,West,Product D,36610.8,809,7926.87
